City,Gender,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,is_senior,has_partner,has_dependents,is_paperless_billing,payment_method_auto,is_month_to_month,contract_term,contract_months,has_phone_service,has_multiple_lines,has_internet_service,has_dsl,has_fiber_optic,offers_online_security,offers_online_backup,offers_device_protection,offers_tech_support,offers_streaming_tv,offers_streaming_movies,service_count,internet_only_customer,all_services_with_internet,high_value_customer,tenure_bucket,avg_charge_per_month,charge_ratio,avg_monthly_charge_delta
North Hills,Female,33,79.95,2684.85,0,52,3118,0,0,0,1,1,0,1,12,1,0,1,0,1,0,1,0,1,0,0,4,0,0,0,25-48,81.35909090909091,33.58161350844277,-1.4090909090909065
Granada Hills,Male,72,55.45,4179.2,0,32,4556,0,1,0,1,1,0,2,24,0,0,1,1,0,1,1,1,1,0,1,6,1,1,1,49+,58.044444444444444,75.36880072137059,-2.5944444444444414
Canyon Country,Male,64,102.45,6654.1,0,58,6398,0,1,0,1,1,0,1,12,1,0,1,0,1,0,1,1,1,1,1,7,0,1,1,49+,103.9703125,64.94973157637872,-1.5203125000000028
Valencia,Female,1,25.25,25.25,0,73,5858,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0-6,25.25,1.0,0.0
Valencia,Male,61,19.75,1124.2,0,76,5411,0,0,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,18.42950819672131,56.92151898734178,1.3204918032786885
Tarzana,Female,29,20.0,540.05,0,34,3800,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,18.622413793103448,27.002499999999998,1.3775862068965523
Thousand Oaks,Male,23,86.8,1975.85,0,38,5788,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4,0,0,1,13-24,85.90652173913043,22.763248847926267,0.8934782608695713
Westlake Village,Female,57,58.75,3437.45,0,38,4115,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,6,1,1,0,49+,60.30614035087719,58.50978723404255,-1.5561403508771932
Thousand Oaks,Male,72,45.25,3139.8,0,22,5041,0,1,0,0,1,0,2,24,0,0,1,1,0,1,1,1,1,0,0,5,1,1,1,49+,43.608333333333334,69.38784530386741,1.6416666666666657
Woodland Hills,Male,66,56.6,3789.2,0,77,5500,0,1,0,1,1,0,2,24,0,0,1,1,0,1,1,1,1,1,0,6,1,1,1,49+,57.41212121212121,66.94699646643109,-0.8121212121212054
Woodland Hills,Male,65,84.2,5324.5,0,33,5256,0,1,0,1,1,0,2,24,1,1,1,1,0,0,1,1,1,1,1,8,0,1,1,49+,81.91538461538461,63.23634204275534,2.2846153846153925
Oak Park,Female,8,80.0,624.6,0,22,2165,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,3,0,0,0,7-12,78.075,7.8075,1.9249999999999972
Castaic,Female,71,24.75,1836.9,0,51,4642,0,1,0,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,25.871830985915494,74.21818181818182,-1.1218309859154942
Van Nuys,Male,1,20.2,20.2,0,21,4160,0,1,0,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,20.2,1.0,0.0
Sherman Oaks,Female,12,19.35,219.35,0,57,4451,0,0,0,1,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,18.279166666666665,11.335917312661497,1.0708333333333364
Van Nuys,Male,24,50.6,1288.75,0,32,4806,0,0,0,1,0,0,1,12,0,0,1,1,0,1,0,0,0,1,1,4,1,0,1,13-24,53.697916666666664,25.469367588932805,-3.097916666666663
Van Nuys,Female,31,81.15,2545.75,0,54,5643,0,1,0,1,0,0,1,12,1,0,1,1,0,1,0,1,1,1,1,7,0,1,1,25-48,82.12096774193549,31.37091805298829,-0.9709677419354819
Sherman Oaks,Male,30,89.9,2723.15,0,33,3233,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,5,0,1,0,25-48,90.77166666666668,30.2908787541713,-0.8716666666666697
Encino,Female,47,85.3,4107.25,0,30,5698,0,1,0,1,1,0,2,24,1,1,1,1,0,1,1,0,1,1,1,8,0,1,1,25-48,87.38829787234043,48.15064478311841,-2.0882978723404335
Burbank,Male,54,108.0,5760.65,0,73,6370,0,0,0,1,1,0,2,24,1,1,1,0,1,1,1,0,1,1,1,8,0,1,1,49+,106.6787037037037,53.33935185185185,1.3212962962962962
Burbank,Male,50,93.5,4747.5,0,70,6367,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,6,0,1,1,49+,94.95,50.775401069518715,-1.4500000000000028
Burbank,Female,72,20.25,1566.9,0,49,5733,0,0,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,21.762500000000003,77.37777777777778,-1.5125000000000028
Burbank,Female,29,25.15,702.0,0,46,5491,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,25-48,24.20689655172414,27.912524850894634,0.9431034482758598
North Hollywood,Female,10,29.6,299.05,0,62,3180,0,0,0,1,0,0,2,24,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,7-12,29.905,10.10304054054054,-0.3049999999999997
Studio City,Male,18,73.15,1305.95,0,73,4283,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,13-24,72.55277777777778,17.853041695146956,0.5972222222222285
North Hollywood,Male,16,19.75,284.35,0,53,4272,0,0,0,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-24,17.771875,14.39746835443038,1.9781249999999986
Valley Village,Female,72,86.6,6350.5,0,37,4530,0,0,0,0,1,0,2,24,1,1,1,1,0,0,1,1,1,1,1,8,0,1,1,49+,88.20138888888889,73.33140877598153,-1.6013888888888914
Rancho Cucamonga,Male,72,109.2,7878.3,0,26,4551,0,0,0,0,1,0,2,24,1,1,1,0,1,0,1,1,1,1,1,8,0,1,1,49+,109.42083333333333,72.1456043956044,-0.22083333333333144
Azusa,Female,41,74.7,3187.65,0,56,5246,0,1,0,1,1,0,1,12,1,0,1,1,0,1,0,0,1,1,1,6,0,1,1,25-48,77.74756097560976,42.67269076305221,-3.0475609756097555
Baldwin Park,Female,65,94.4,6126.15,0,7,5348,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,6,0,1,1,49+,94.24846153846153,64.89565677966101,0.15153846153847894
Chino Hills,Female,13,54.8,731.3,0,7,5557,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,4,0,0,1,13-24,56.25384615384615,13.344890510948906,-1.4538461538461505
Chino,Male,4,75.35,273.4,0,40,4033,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0-6,68.35,3.628400796284008,7.0
Claremont,Male,41,65.0,2531.8,0,57,5043,0,0,0,0,0,0,1,12,1,1,1,1,0,0,0,1,0,0,1,5,0,1,1,25-48,61.75121951219513,38.95076923076923,3.248780487804872
Covina,Male,42,99.0,4298.45,0,46,2887,0,0,0,1,0,0,1,12,1,1,1,0,1,1,1,1,0,0,1,7,0,1,0,25-48,102.34404761904761,43.41868686868687,-3.3440476190476147
Rancho Cucamonga,Female,51,93.5,4619.55,0,68,5561,0,1,0,1,0,0,1,12,1,0,1,0,1,1,1,1,0,1,0,6,0,1,1,49+,90.57941176470588,49.40695187165775,2.920588235294119
South El Monte,Male,32,83.7,2633.3,0,71,3945,0,0,0,0,1,0,1,12,1,1,1,1,0,0,1,1,1,1,1,8,0,1,0,25-48,82.290625,31.461170848267624,1.4093749999999972
Rancho Cucamonga,Male,10,19.85,193.05,0,58,3768,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,19.305,9.72544080604534,0.5450000000000017
Rancho Cucamonga,Female,67,59.55,4103.9,0,56,4478,0,1,0,1,0,0,2,24,0,0,1,1,0,0,1,1,1,1,1,6,1,1,0,49+,61.252238805970144,68.91519731318219,-1.702238805970147
Glendora,Female,61,115.1,7008.15,0,38,6090,0,1,1,0,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,114.88770491803278,60.88748913987837,0.2122950819672127
Glendora,Male,50,114.35,5791.1,0,33,5068,0,0,0,0,1,0,1,12,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,115.822,50.64363795365108,-1.4720000000000084
Hacienda Heights,Female,29,45.0,1228.65,0,50,3094,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,4,1,0,0,25-48,42.36724137931035,27.303333333333335,2.63275862068965
La Verne,Male,57,89.85,4925.35,0,36,4429,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,5,0,1,0,49+,86.40964912280702,54.81747356705621,3.4403508771929694
Mira Loma,Female,31,49.85,1520.1,0,67,2539,0,0,0,1,1,0,2,24,0,0,1,1,0,1,1,0,1,0,1,5,1,1,0,25-48,49.03548387096774,30.493480441323968,0.8145161290322633
Monterey Park,Female,45,113.3,5032.25,0,61,4885,0,1,0,0,0,0,1,12,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,25-48,111.82777777777778,44.4152691968226,1.4722222222222143
Monterey Park,Female,61,88.1,5526.75,0,40,5152,0,1,0,0,0,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,1,49+,90.60245901639344,62.73269012485812,-2.502459016393445
Mt Baldy,Male,50,24.9,1195.25,0,68,4297,0,0,0,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,49+,23.905,48.002008032128515,0.9949999999999974
Ontario,Female,19,105.0,2007.25,0,59,3524,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,7,0,1,0,13-24,105.64473684210526,19.116666666666667,-0.6447368421052602
Montclair,Female,71,24.25,1732.95,0,59,5409,0,1,0,1,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,24.40774647887324,71.46185567010309,-0.15774647887323923
Diamond Bar,Male,57,59.75,3450.15,0,68,4012,0,1,0,1,0,0,2,24,1,0,1,1,0,1,1,0,1,0,0,5,0,1,0,49+,60.52894736842106,57.743096234309625,-0.7789473684210577
Pomona,Male,20,107.05,2172.05,0,65,5328,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,7,0,1,1,13-24,108.6025,20.290051377860816,-1.552500000000009
San Gabriel,Male,21,64.95,1339.8,0,23,4604,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,5,0,1,1,13-24,63.8,20.628175519630485,1.1500000000000057
San Gabriel,Male,14,55.0,771.95,0,23,4900,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,5,1,1,1,13-24,55.13928571428572,14.035454545454547,-0.13928571428571956
Temple City,Female,5,50.55,244.75,0,54,2739,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0-6,48.95,4.841740850642928,1.5999999999999943
Upland,Female,6,55.15,322.9,0,42,5377,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,4,0,0,1,0-6,53.81666666666666,5.85494106980961,1.3333333333333357
Upland,Female,10,51.2,498.25,0,47,5765,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,1,7-12,49.825,9.7314453125,1.375
Walnut,Female,1,25.4,25.4,0,38,4556,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0-6,25.4,1.0,0.0
West Covina,Female,68,54.45,3687.75,0,24,5310,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,1,49+,54.231617647058826,67.72727272727272,0.2183823529411768
West Covina,Female,22,76.0,1783.6,0,41,2031,0,0,0,1,1,0,1,12,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,13-24,81.07272727272726,23.468421052631577,-5.072727272727263
Alhambra,Female,20,44.35,927.15,0,59,3460,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,13-24,46.3575,20.90529875986471,-2.0075000000000003
Campo,Male,35,61.2,2021.2,0,70,2075,0,0,0,0,0,0,1,12,1,0,1,1,0,1,1,1,0,0,0,5,0,1,0,25-48,57.74857142857143,33.02614379084967,3.451428571428572
Chula Vista,Male,23,86.8,1940.8,0,54,3200,0,1,0,0,0,0,1,12,1,0,1,0,1,0,1,1,1,0,0,5,0,1,0,13-24,84.38260869565217,22.359447004608295,2.417391304347831
Chula Vista,Female,6,89.35,567.8,0,75,2578,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,0,0-6,94.63333333333333,6.354784555120314,-5.283333333333331
Chula Vista,Female,12,19.7,220.35,0,71,5715,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7-12,18.3625,11.185279187817258,1.3374999999999986
Chula Vista,Male,1,20.25,20.25,0,57,5384,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,20.25,1.0,0.0
Chula Vista,Female,71,76.05,5436.45,0,26,5841,0,1,1,0,0,0,2,24,1,0,1,0,1,0,0,1,0,0,0,3,0,0,1,49+,76.56971830985916,71.48520710059172,-0.519718309859158
Descanso,Male,35,100.8,3437.5,0,38,3318,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,0,25-48,98.21428571428571,34.10218253968254,2.585714285714289
Dulzura,Male,40,74.55,3015.75,0,64,3718,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,6,0,1,0,25-48,75.39375,40.45271629778672,-0.84375
Imperial Beach,Male,23,64.9,1509.8,0,50,3314,0,0,0,1,1,0,1,12,1,0,1,1,0,0,0,0,0,1,1,4,0,0,0,13-24,65.64347826086956,23.26348228043143,-0.7434782608695514
Jamul,Male,4,90.4,356.65,0,35,3314,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,5,0,1,0,0-6,89.1625,3.945243362831858,1.2375000000000114
La Mesa,Female,68,60.3,4109.0,0,24,4864,0,1,0,0,1,0,2,24,0,0,1,1,0,0,1,1,1,1,1,6,1,1,1,49+,60.4264705882353,68.14262023217248,-0.12647058823529989
La Mesa,Male,38,81.85,3141.7,0,55,3571,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,4,0,0,0,25-48,82.67631578947368,38.383628588882104,-0.8263157894736821
Lemon Grove,Male,52,24.8,1229.1,0,76,5320,0,1,1,0,0,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,23.63653846153846,49.56048387096774,1.16346153846154
National City,Male,29,75.55,2054.4,0,44,5625,0,1,0,0,0,0,2,24,1,0,1,1,0,0,0,1,1,1,1,6,0,1,1,25-48,70.84137931034483,27.192587690271345,4.708620689655163
Pine Valley,Male,38,101.15,3741.85,0,78,4036,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,6,0,1,0,25-48,98.46973684210526,36.99307958477508,2.6802631578947427
Potrero,Male,48,78.75,3682.45,0,69,2257,0,0,0,1,1,0,1,12,1,1,1,1,0,1,0,1,0,1,1,7,0,1,0,25-48,76.71770833333333,46.761269841269836,2.0322916666666657
Spring Valley,Female,1,19.25,19.25,0,66,4745,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,19.25,1.0,0.0
Spring Valley,Female,22,89.05,1886.25,0,75,5479,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,0,1,1,13-24,85.73863636363636,21.18192026951151,3.3113636363636374
Tecate,Female,43,115.05,4895.1,0,57,4115,0,0,0,0,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,0,25-48,113.83953488372094,42.547588005215125,1.2104651162790532
Bonsall,Female,5,69.35,341.6,0,41,5437,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0-6,68.32000000000001,4.925739005046864,1.029999999999987
Cardiff By The Sea,Male,51,110.05,5686.4,0,56,5604,0,1,0,0,1,0,1,12,1,1,1,0,1,1,1,0,1,1,1,8,0,1,1,49+,111.49803921568626,51.67105860972285,-1.448039215686265
Carlsbad,Male,71,19.9,1355.1,0,28,5308,0,0,0,1,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.085915492957746,68.09547738693468,0.8140845070422529
El Cajon,Male,35,91.5,3236.35,0,78,3617,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,5,0,1,0,25-48,92.46714285714286,35.369945355191255,-0.9671428571428606
El Cajon,Female,72,60.0,4264.0,0,43,5471,0,1,0,1,0,0,2,24,0,0,1,1,0,0,1,1,1,1,1,6,1,1,1,49+,59.22222222222222,71.06666666666666,0.7777777777777786
Encinitas,Male,1,44.8,44.8,0,31,2269,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.8,1.0,0.0
Escondido,Female,9,48.6,422.3,0,46,4562,0,1,0,0,0,0,1,12,1,0,1,1,0,1,0,0,0,0,0,3,0,0,1,7-12,46.922222222222224,8.689300411522634,1.6777777777777771
Escondido,Male,69,60.05,4176.7,0,22,5388,0,0,0,1,1,0,2,24,0,0,1,1,0,1,1,0,1,1,1,6,1,1,1,49+,60.53188405797101,69.55370524562865,-0.4818840579710155
Escondido,Female,52,102.7,5138.1,0,63,4044,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,7,0,1,0,49+,98.8096153846154,50.03018500486855,3.8903846153846047
Fallbrook,Female,11,82.9,880.05,0,21,4413,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,4,0,0,0,7-12,80.00454545454545,10.61580217129071,2.8954545454545553
Julian,Female,28,35.9,973.65,0,34,5444,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,1,0,1,25-48,34.77321428571428,27.121169916434543,1.1267857142857167
La Jolla,Female,17,82.65,1470.05,0,26,3754,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,4,0,0,0,13-24,86.4735294117647,17.786448880822746,-3.823529411764696
Lakeside,Female,35,19.85,739.35,0,46,4177,0,1,1,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,21.124285714285715,37.24685138539043,-1.274285714285714
Oceanside,Female,8,19.2,161.95,0,40,5272,0,0,0,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7-12,20.24375,8.434895833333334,-1.0437499999999993
Oceanside,Male,46,94.9,4422.95,0,50,5316,0,0,0,1,1,0,1,12,1,1,1,0,1,0,1,1,0,1,0,6,0,1,1,25-48,96.15108695652174,46.60642781875658,-1.251086956521732
Poway,Female,68,88.15,6148.45,0,46,5531,0,0,0,1,0,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,1,49+,90.41838235294118,69.74985819625637,-2.268382352941174
Ramona,Female,36,94.8,3565.65,0,22,2807,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,5,0,1,0,25-48,99.04583333333333,37.6123417721519,-4.245833333333337
Rancho Santa Fe,Female,32,54.65,1830.1,0,56,4045,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,4,0,0,0,25-48,57.190625,33.48764867337603,-2.5406249999999986
San Marcos,Female,71,85.75,6223.8,0,57,4487,0,1,0,0,1,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,0,49+,87.65915492957747,72.58075801749271,-1.9091549295774684
Santa Ysabel,Female,66,67.45,4508.65,0,26,4172,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,6,0,1,0,49+,68.31287878787879,66.84432913269087,-0.8628787878787847
Santee,Male,63,20.5,1328.15,0,28,5997,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,21.081746031746032,64.78780487804879,-0.5817460317460323
Solana Beach,Female,41,20.25,865.0,0,25,3972,0,0,0,1,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,21.097560975609756,42.71604938271605,-0.8475609756097562
San Marcos,Female,1,72.1,72.1,0,50,4432,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0-6,72.1,1.0,0.0
Vista,Female,70,19.45,1303.5,0,57,5540,0,1,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,18.62142857142857,67.01799485861183,0.8285714285714292
Vista,Female,23,44.95,996.85,0,65,3248,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,3,1,0,0,13-24,43.34130434782609,22.17686318131257,1.608695652173914
Warner Springs,Female,64,97.0,6430.9,0,68,4053,1,1,0,0,1,0,1,12,1,0,1,0,1,1,1,1,0,0,1,6,0,1,0,49+,100.4828125,66.29793814432989,-3.4828124999999943
Rancho Santa Fe,Male,37,62.8,2278.75,0,66,5229,0,1,0,1,1,0,2,24,1,1,1,1,0,1,0,1,1,0,0,6,0,1,1,25-48,61.58783783783784,36.285828025477706,1.2121621621621586
San Diego,Male,17,44.6,681.4,0,67,2130,0,0,0,0,0,0,1,12,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,13-24,40.08235294117647,15.278026905829595,4.517647058823535
San Diego,Female,7,89.15,574.35,0,25,2415,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,0,7-12,82.05,6.442512619181155,7.1000000000000085
San Diego,Female,16,54.1,889.0,0,38,2276,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,0,13-24,55.5625,16.43253234750462,-1.4624999999999986
San Diego,Male,64,105.25,6823.4,0,72,5682,0,1,0,1,0,0,2,24,1,1,1,0,1,0,1,0,1,1,1,7,0,1,1,49+,106.615625,64.83040380047505,-1.3656249999999943
San Diego,Male,42,97.1,4016.75,0,71,2170,0,1,0,0,0,0,1,12,1,1,1,0,1,1,0,0,0,1,1,6,0,1,0,25-48,95.63690476190476,41.367147270854794,1.4630952380952351
San Diego,Male,5,20.2,83.75,0,58,5169,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,16.75,4.146039603960396,3.4499999999999993
San Diego,Female,41,98.8,3959.15,0,69,5584,0,0,0,1,1,0,2,24,1,0,1,0,1,0,1,0,1,1,1,6,0,1,1,25-48,96.56463414634146,40.07236842105264,2.2353658536585357
San Diego,Male,58,50.3,2878.55,0,30,5232,0,1,0,0,1,0,1,12,1,0,1,1,0,0,0,1,0,0,0,3,0,0,1,49+,49.630172413793105,57.22763419483102,0.6698275862068925
San Diego,Female,47,20.55,945.7,0,53,5404,0,0,0,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25-48,20.121276595744682,46.01946472019465,0.42872340425531874
San Diego,Male,18,75.9,1373.05,0,62,4668,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,3,0,0,1,13-24,76.28055555555555,18.090250329380762,-0.38055555555554577
San Diego,Male,23,59.95,1406.0,0,42,5379,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,4,0,0,1,13-24,61.130434782608695,23.452877397831525,-1.1804347826086925
Coronado,Female,1,19.15,19.15,0,51,2577,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,19.15,1.0,0.0
San Diego,Male,71,98.65,6962.85,0,28,5101,0,1,0,1,1,0,1,12,1,1,1,0,1,0,0,1,0,1,1,6,0,1,1,49+,98.06830985915494,70.58134820070958,0.581690140845069
San Diego,Male,72,112.6,8126.65,0,70,6486,0,1,1,1,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,112.87013888888889,72.17273534635879,-0.27013888888889426
San Diego,Male,33,20.6,690.25,0,52,5212,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25-48,20.916666666666668,33.50728155339806,-0.31666666666666643
San Diego,Male,24,35.75,830.8,0,64,5531,0,0,0,0,0,0,2,24,0,0,1,1,0,1,0,0,1,0,0,3,1,0,1,13-24,34.61666666666667,23.23916083916084,1.1333333333333329
San Diego,Female,56,99.75,5608.4,0,68,5926,0,1,0,1,1,0,1,12,1,1,1,0,1,0,1,1,1,0,1,7,0,1,1,49+,100.14999999999999,56.224561403508766,-0.3999999999999915
San Diego,Male,37,96.1,3646.8,0,75,2640,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,5,0,1,0,25-48,98.56216216216217,37.947970863683665,-2.4621621621621728
San Diego,Female,43,85.1,3662.25,0,5,2319,0,0,0,0,1,0,1,12,1,1,1,1,0,0,1,1,1,1,1,8,0,1,0,25-48,85.1686046511628,43.034665099882496,-0.06860465116280068
San Diego,Male,1,25.35,25.35,0,51,4193,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0-6,25.35,1.0,0.0
San Diego,Female,61,89.65,5308.7,0,48,6149,0,0,0,0,0,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,1,49+,87.02786885245901,59.21583937534857,2.6221311475409976
San Diego,Male,17,86.75,1410.25,0,29,5863,0,0,0,0,0,0,1,12,1,1,1,0,1,0,0,1,1,0,0,5,0,1,1,13-24,82.95588235294117,16.256484149855908,3.794117647058826
San Diego,Female,41,86.2,3339.05,0,62,5325,0,1,0,1,1,0,1,12,1,0,1,0,1,0,1,1,1,0,0,5,0,1,1,25-48,81.44024390243902,38.73607888631091,4.759756097560981
San Ysidro,Male,72,64.8,4732.35,0,68,4886,1,1,0,1,1,0,2,24,0,0,1,1,0,1,1,1,1,1,1,7,1,1,1,49+,65.72708333333334,73.0300925925926,-0.9270833333333428
Indio,Male,48,108.1,5067.45,0,76,5994,0,0,0,1,1,0,2,24,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,25-48,105.57187499999999,46.87742830712303,2.528125000000003
Banning,Female,42,54.75,2348.45,0,62,3179,0,0,0,1,0,0,1,12,0,0,1,1,0,1,1,1,1,0,1,6,1,1,0,25-48,55.915476190476184,42.89406392694064,-1.1654761904761841
Beaumont,Male,44,90.4,4063.0,0,63,4751,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,5,0,1,1,25-48,92.3409090909091,44.94469026548672,-1.9409090909090878
Blythe,Male,1,44.0,44.0,0,29,4020,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.0,1.0,0.0
Brawley,Female,27,95.6,2595.25,0,21,2026,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,25-48,96.12037037037037,27.146966527196653,-0.5203703703703724
Cabazon,Male,27,84.8,2309.55,0,75,5352,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,8,0,1,1,25-48,85.53888888888889,27.235259433962266,-0.7388888888888943
Calexico,Female,2,44.3,89.3,0,44,3805,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.65,2.015801354401806,-0.3500000000000014
Calipatria,Female,19,19.9,367.55,0,21,3245,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-24,19.344736842105263,18.469849246231156,0.5552631578947356
